0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,1032.0,1032.0,250.0,255.0,255.0,239.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,1390.0,443.0,91.0,18.0,155.0,104.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,1600.0,123.0,4.0,35.0,239.0,216.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,1342.0,123.0,8.0,35.0,239.0,216.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,1032.0,1032.0,250.0,255.0,255.0,239.0,1.0,0.0,0.0,0.0,1.0
0.5217391304347826,0.0,0.44775166310630904,0.24770489714325375,0.44178396418732785,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,0.8056916151674678,0.0008087281605249104,0.00392156862745098,0.00392156862745098,0.6588235294117647,0.7529411764705882,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,1541.0,53.0,1.0,1.0,168.0,192.0,1.0,0.0,0.0,0.0,1.0
0.5217391304347826,0.0007534188824100096,0.5944448372264087,0.6312507208841261,217.19098982093666,0.5745479514763103,0.006759746700236515,0.3568627450980392,0.07058823529411765,0.6078431372549019,0.40784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,0.8056916151674678,0.0008087281605249104,0.00392156862745098,0.00392156862745098,0.6588235294117647,0.7529411764705882,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,2.602797288161056e-05,0.26611077922209386,0.12544332910632114,9.633608815426998e-06,0.8147554741741054,0.006759746700236515,0.3215686274509804,0.23529411764705882,0.06274509803921569,0.00784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,2.602797288161056e-05,0.26611077922209386,0.12544332910632114,9.633608815426998e-06,1547.0,443.0,82.0,60.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0
0.5217391304347826,0.07276999450230098,0.21514725324894773,0.0,0.0003145564738292011,0.8955062180514229,0.00187685969329366,0.01568627450980392,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,0.8056916151674678,0.0008087281605249104,0.00392156862745098,0.00392156862745098,0.6588235294117647,0.7529411764705882,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,2.602797288161056e-05,0.26611077922209386,0.12544332910632114,9.633608815426998e-06,0.8147554741741054,0.006759746700236515,0.3215686274509804,0.23529411764705882,0.06274509803921569,0.00784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022343065855386375,0.5510566003607913,0.4097814007815886,4.498744710743802,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022343065855386375,0.5510566003607913,0.4097814007815886,4.498744710743802,1032.0,1032.0,250.0,255.0,255.0,239.0,1.0,0.0,0.0,0.0,1.0
0.5217391304347826,0.05817863557722185,0.21514725324894773,0.0,4.679338842975207e-05,0.5019150072480354,0.00187685969329366,0.03137254901960784,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,0.8056916151674678,0.0008087281605249104,0.00392156862745098,0.00392156862745098,0.6588235294117647,0.7529411764705882,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,2.602797288161056e-05,0.26611077922209386,0.12544332910632114,9.633608815426998e-06,0.8147554741741054,0.006759746700236515,0.3215686274509804,0.23529411764705882,0.06274509803921569,0.00784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022343065855386375,0.5510566003607913,0.4097814007815886,4.498744710743802,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.15286546503747261,0.21514725324894773,0.0,0.0007447162534435262,0.8869153887235828,0.00187685969329366,0.047058823529411764,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.15286546503747261,0.21514725324894773,0.0,0.0007447162534435262,1595.0,123.0,12.0,35.0,239.0,216.0,1.0,0.0,0.0,0.0,1.0
0.5217391304347826,0.022828978425139312,0.4821866421911365,0.30173039835603205,1.059278955922865,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.28873138244335467,0.20503262541512873,0.0,0.00010116804407713499,0.8056916151674678,0.0008087281605249104,0.00392156862745098,0.00392156862745098,0.6588235294117647,0.7529411764705882,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,2.602797288161056e-05,0.26611077922209386,0.12544332910632114,9.633608815426998e-06,0.8147554741741054,0.006759746700236515,0.3215686274509804,0.23529411764705882,0.06274509803921569,0.00784313725490196,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.022343065855386375,0.5510566003607913,0.4097814007815886,4.498744710743802,0.028992141603723202,0.028992141603723202,0.9803921568627451,1.0,1.0,0.9372549019607843,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.15286546503747261,0.21514725324894773,0.0,0.0007447162534435262,0.8869153887235828,0.00187685969329366,0.047058823529411764,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07368620559052154,0.21514725324894773,0.0,0.0003069669421487603,0.5388418402380407,0.00187685969329366,0.0,0.13725490196078433,0.9372549019607843,0.8470588235294118,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,0.07368620559052154,0.21514725324894773,0.0,0.0003069669421487603,1366.0,123.0,0.0,35.0,239.0,216.0,1.0,0.0,0.0,0.0,1.0
